id;relid;year;active_year;code_status;type_of_violence;conflict_dset_id;conflict_new_id;conflict_name;dyad_dset_id;dyad_new_id;dyad_name;side_a_dset_id;side_a_new_id;side_a;side_b_dset_id;side_b_new_id;side_b;number_of_sources;source_article;source_office;source_date;source_headline;source_original;where_prec;where_coordinates;where_description;adm_1;adm_2;latitude;longitude;geom_wkt;priogrid_gid;country;country_id;region;event_clarity;date_prec;date_start;date_end;deaths_a;deaths_b;deaths_civilians;deaths_unknown;best_est;high_est;low_est
24929;NIR-1996-1-113-1;1996;False;Clear;1;406;406;Niger: Eastern Niger;859,0;859;Government of Niger - FDR;75;75;Government of Niger;543;543;FDR;-1;Regional Survey of the World, Reuters 7/2-96, ARB February 1996, 12168;;;;;1;Dirkou town;Dirkou town;Agadez region;Bilma department;19.000387;12.894994;POINT (12.894994 19.000387);157346;Niger;436;Africa;1;1;02/06/1996 00:00;02/06/1996 00:00;1;7;0;0;8;48;8
24939;NIR-1995-1-113-1;1995;True;Clear;1;406;406;Niger: Eastern Niger;859,0;859;Government of Niger - FDR;75;75;Government of Niger;543;543;FDR;-1;Africa research bulletin (ARB) April 1995, 11830, BBC Monitoring Service: Africa 27/3-95;;;;;;;;;;;;;;;;;;;;;;;;;;;
398299;NIG-2021-1-640-62;2021;True;Clear;1;297;297;Nigeria: Government;640,0;640;Government of Nigeria - JAS;84;84;Government of Nigeria;1051;1051;JAS;2;"""@TomaszRolbiecki,2021-04-20,A day later in the same area (in Alangai, to be exact: """;;;;;;;;;;;;;;;;;;;;;;;;;;;
406208;NIR-2021-1-14668-26;2021;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""Aljazeera,2021-06-13,Niger: Attack on Seini Oumarou’s home kills guard""";;;;;;;;;;;;;;;;;;;;;;;;;;;
478343;NIR-2023-1-14668-13;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""Zagazola,2023-06-16,7 Niger soldiers killed, 2 injured in ISWAP  IED attack in Diffa""";;;;;;;;;;;;;;;;;;;;;;;;;;;
478346;AFG-2023-3-973-205;2023;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Zagazola,2023-06-15,Sad event: """;Zagazola;15/06/2023;Sad event:;Zagazola;1;Tourbanguida village;Tourban Guida, suburb of Diffa;Diffa region;Diffa department;13.273790;12.574410;POINT (12.57441 13.27379);148706;Niger;436;Africa;1;2;06/12/2023 00:00;06/15/2023 00:00:00;0;0;3;0;3;3;3
24954;NIR-1996-1-762-3;1996;False;Clear;1;430;430;Niger: Government;896,0;896;Government of Niger - UFRA;75;75;Government of Niger;526;526;UFRA;-1;Africa research bulletin (ARB) January 1997, 12553, BBC Monitoring: Radio France International 31/12-96, Reuters 31/12-96, BBC Monitoring Service: Africa 3/1-97;;;;military sources, Mohammed Ekisi, the FLT deputy secretary-general;2;Baguezan mountains;Baguezan mountains (near);Agadez region;Agadez department;17.704167;8.727500;POINT (8.7275 17.704167);155178;Niger;436;Africa;1;2;12/29/1996 00:00:00;12/30/1996 00:00:00;3;0;0;0;3;3;3
24956;NIR-1995-3-436-1;1995;True;Clear;3;75;456;Government of Niger - Civilians;75,0;923;Government of Niger - Civilians;75;75;Government of Niger;9999;1;Civilians;-1;BBC 1995-08-09;;;;Democratic Front for Renewal [FDR]--separatist movement;1;Dan Joumma town;Dan Joumma town;Maradi region;Mayahi department;14.431493;7.392852;POINT (7.392852 14.431493);150135;Niger;436;Africa;1;1;08/05/1995 00:00;08/05/1995 00:00;0;0;29;0;29;29;29
24957;NIR-1994-1-111-6;1994;True;Clear;1;373;373;Niger: Air and Azawad;803,0;803;Government of Niger - CRA;75;75;Government of Niger;525;525;CRA;-1;Africa research bulletin (ARB) May 1994, 11452;;;;a source close to the presidency;4;Tillabéri region;Tillaberi region;Tillabéri region;;14.333333;2.083333;POINT (2.083333 14.333333);150125;Niger;436;Africa;1;1;05/16/1994 00:00:00;05/16/1994 00:00:00;0;5;0;0;5;5;5
24958;NIR-1994-1-111-8;1994;True;Clear;1;373;373;Niger: Air and Azawad;803,0;803;Government of Niger - CRA;75;75;Government of Niger;525;525;CRA;-1;Africa research bulletin (ARB) May 1994, 11452;;;;official figures;6;Niger;Niger (uranium mine in);;;16.000000;8.000000;POINT (8 16);153017;Niger;436;Africa;1;4;05/16/1994 00:00:00;05/31/1994 00:00:00;1;2;0;0;3;3;3
24962;NIR-1995-3-436-2;1995;True;Clear;3;75;456;Government of Niger - Civilians;75,0;923;Government of Niger - Civilians;75;75;Government of Niger;9999;1;Civilians;-1;BBC Monitoring Service: Africa 9/10-95;;;;Niger Prime Minister Hama Amadou;1;Agadez town;Agadez town;Agadez region;Agadez department;16.973333;7.991111;POINT (7.991111 16.973333);153736;Niger;436;Africa;1;1;09/26/1995 00:00:00;09/26/1995 00:00:00;0;0;2;0;2;2;2
24964;NIR-1994-3-436-2;1994;False;Clear;3;75;456;Government of Niger - Civilians;75,0;923;Government of Niger - Civilians;75;75;Government of Niger;9999;1;Civilians;-1;Reuters 1994-09-26;;;;"see ""what""";1;Agadez town;Agadez town;Agadez region;Agadez department;16.973333;7.991111;POINT (7.991111 16.973333);153736;Niger;436;Africa;1;1;09/24/1994 00:00:00;09/24/1994 00:00:00;0;0;0;0;0;6;0
24997;NIR-1996-1-113-2;1996;False;Clear;1;406;406;Niger: Eastern Niger;859,0;859;Government of Niger - FDR;75;75;Government of Niger;543;543;FDR;-1;BBC Monitoring Service: Africa 8/6;;;;;;;;;;;;;;;;;;;;;;;;;;;
25009;NIR-1995-1-111-3;1995;False;Clear;1;373;373;Niger: Air and Azawad;803,0;803;Government of Niger - CRA;75;75;Government of Niger;525;525;CRA;-1;Africa research bulletin (ARB) March 1995, 11793;;;;;3;Arlit department;Arlit department (Iferouane - Arlit road);Agadez region;Arlit department;18.500000;7.500000;POINT (7.5 18.5);156616;Niger;436;Africa;1;1;03/10/1995 00:00;03/10/1995 00:00;0;0;2;0;2;2;0
25026;NIR-1994-1-111-9;1994;True;Clear;1;373;373;Niger: Air and Azawad;803,0;803;Government of Niger - CRA;75;75;Government of Niger;525;525;CRA;-1;Africa research bulletin (ARB) August 1994, 11555;;;;;2;Agadez town;Agadez town (north of);Agadez region;Agadez department;16.973333;7.991111;POINT (7.991111 16.973333);153736;Niger;436;Africa;1;1;08/12/1994 00:00;08/12/1994 00:00;3;11;0;0;14;14;14
67803;MLI-2013-1-12571-30;2013;True;Clear;1;11347;11347;Mali: Government;12571,0;12571;Government of Mali - MUJAO;72;72;Government of Mali;1161;1161;MUJAO;2;"""Agence France Presse,2013-05-24,Jihadist group threatens more Niger attacks""";;;;;;;;;;;;;;;;;;;;;;;;;;;
352900;AFG-2020-3-973-197;2020;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;3;"""All Africa,2020-08-10,Gunmen Kill French Nationals in Niger Wildlife Park";;;;;;;;;;;;;;;;;;;;;;;;;;;
398385;NIR-2021-1-14668-11;2021;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""@TomaszRolbiecki,2021-05-02,I haven't posted any ISWAP claims in almost 3 weeks. To avoid writing 15 tweets""";;;;;;;;;;;;;;;;;;;;;;;;;;;
25031;NIR-1995-1-113-5;1995;True;Clear;1;406;406;Niger: Eastern Niger;859,0;859;Government of Niger - FDR;75;75;Government of Niger;543;543;FDR;-1;Regional Survey of the World, BBC Monitoring Africa 13/7-95, BBC Monitoring Service: Africa 12/7-95;;;;;;;;;;;;;;;;;;;;;;;;;;;
25048;NIR-1994-3-436-1;1994;False;Clear;3;75;456;Government of Niger - Civilians;75,0;923;Government of Niger - Civilians;75;75;Government of Niger;9999;1;Civilians;-1;BBC 1994-04-20, The Globe and Mail 25/4-94;;;;Interior Minister Ousmane Oumarou;1;Niamey city;Niamey city;Niamey region;Niamey department;13.516667;2.116667;POINT (2.116667 13.516667);149405;Niger;436;Africa;2;2;04/16/1994 00:00:00;04/17/1994 00:00:00;0;0;0;0;0;1;0
25074;NIR-1994-1-111-11;1994;True;Clear;1;373;373;Niger: Air and Azawad;803,0;803;Government of Niger - CRA;75;75;Government of Niger;525;525;CRA;-1;Africa research bulletin (ARB) September 1994, 11590;;;;;1;Agadez town;Agadez town;Agadez region;Agadez department;16.973333;7.991111;POINT (7.991111 16.973333);153736;Niger;436;Africa;1;1;09/26/1994 00:00:00;09/26/1994 00:00:00;0;1;0;0;1;1;1
25106;NIR-1994-1-111-4;1994;True;Clear;1;373;373;Niger: Air and Azawad;803,0;803;Government of Niger - CRA;75;75;Government of Niger;525;525;CRA;-1;Africa research bulletin (ARB) February 1994, 11344;;;;;1;Arlit town;Arlit town;Agadez region;Arlit department;18.736944;7.385278;POINT (7.385278 18.736944);156615;Niger;436;Africa;1;1;02/23/1994 00:00:00;02/23/1994 00:00:00;2;0;0;0;2;2;2
67804;MLI-2013-1-12578-3;2013;True;Clear;1;11347;11347;Mali: Government;12578,0;12578;Government of Mali - Signed-in-Blood Battalion;72;72;Government of Mali;3481;3481;Signed-in-Blood Battalion;2;"""Agence France Presse,2013-05-24,Jihadist group threatens more Niger attacks""";;;;;;;;;;;;;;;;;;;;;;;;;;;
67805;MLI-2013-1-12571-31;2013;True;Clear;1;11347;11347;Mali: Government;12571,0;12571;Government of Mali - MUJAO;72;72;Government of Mali;1161;1161;MUJAO;2;"""All Africa,2013-05-27,Two Jihadists Shot After Niger Attack""";;;;;;;;;;;;;;;;;;;;;;;;;;;
67806;MLI-2013-1-12578-4;2013;True;Clear;1;11347;11347;Mali: Government;12578,0;12578;Government of Mali - Signed-in-Blood Battalion;72;72;Government of Mali;3481;3481;Signed-in-Blood Battalion;2;"""All Africa,2013-05-27,Two Jihadists Shot After Niger Attack""";;;;;;;;;;;;;;;;;;;;;;;;;;;
67807;MLI-2013-1-12571-32;2013;True;Clear;1;11347;11347;Mali: Government;12571,0;12571;Government of Mali - MUJAO;72;72;Government of Mali;1161;1161;MUJAO;2;"""Reuters News,2013-06-02,Niger says 22 escape jail after raid on prison""";;;;;;;;;;;;;;;;;;;;;;;;;;;
67808;MLI-2013-1-12578-5;2013;True;Clear;1;11347;11347;Mali: Government;12578,0;12578;Government of Mali - Signed-in-Blood Battalion;72;72;Government of Mali;3481;3481;Signed-in-Blood Battalion;2;"""Reuters News,2013-06-02,Niger says 22 escape jail after raid on prison""";;;;;;;;;;;;;;;;;;;;;;;;;;;
441137;NIR-2022-1-14668-18;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""BBC Monitoring Africa,2022-06-13,IS images show aftermath of recent Niger attack""";BBC Monitoring Africa;13/06/2022;IS images show aftermath of recent Niger attack;IS telegram account;4;Diffa region;an army post in the Diffa region;Diffa region;;13.315360;12.611345;POINT (12.611345 13.31536);148706;Niger;436;Africa;1;1;06/11/2022 00:00;06/11/2022 00:00;0;0;0;0;0;4;0
462830;NIR-2023-1-14668-0;2023;True;Clear;01/01/1900;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;3;"""Zagazola,2023-01-24,French strikes in support of the Nigeriene Army between Abala and Sanam""";;;;;;;;;;;;;;;;;;;;;;;;;;;
441146;NIR-2022-1-15174-8;2022;True;Clear;01/01/1900;430;430;Niger: Government;15174,0;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;3;"""Agence France Presse,2022-06-15,Eight gendarmes killed in Niger attack""";;;;;;;;;;;;;;;;;;;;;;;;;;;
462840;NIR-2023-1-14668-37;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Zagazola,2023-01-28,A vehicle leaving Gaidam in Nigeria North East of Yobe for Diffa,""";Zagazola;28/01/2023;A vehicle leaving Gaidam in Nigeria North East of Yobe for Diffa,;;1;Issari Boudoum village;Issari Boudoum village;Diffa region;Maïne-Soroa department;13.164116;12.255444;POINT (12.2554447 13.164116);148705;Niger;436;Africa;1;2;01/25/2023 00:00:00;01/28/2023 00:00:00;0;0;0;1;1;1;1
473962;NIR-2023-1-14668-6;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""ActuNiger,2023-04-14,Diffa: 3 soldiers killed and 4 others injured following the explosion of an artisanal mine at the passage of a National Guard vehicle in Djalori""";;;;;;;;;;;;;;;;;;;;;;;;;;;
498468;AFG-2023-3-973-417;2023;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Zagazola,2023-10-12,Flash info""";Zagazola;12/10/2023;Flash info;;2;Tanchiley village;1km from Tanchiley village;Tillabéri region;Filingué department;14.738734;3.375733;POINT (3.3757331 14.7387342);150847;Niger;436;Africa;1;1;10/12/2023 00:00;10/12/2023 00:00;0;0;0;0;0;3;0
253903;NIR-2018-1-14668-1;2018;True;Clear;01/01/1900;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;3;"""Agence France Presse,2018-01-19,At least 5 Niger troops killed in Boko Haram attack""";;;;;;;;;;;;;;;;;;;;;;;;;;;
498517;NIG-2023-1-640-35;2023;True;Clear;1;297;297;Nigeria: Government;640,0;640;Government of Nigeria - JAS;84;84;Government of Nigeria;1051;1051;JAS;2;"""Wamaps,2023-11-09,#Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
321478;NIR-2019-1-14668-38;2019;True;Clear;01/01/1900;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;3;"""Agence France Presse,2019-12-11,Three soldiers, 14 attackers dead in Niger camp assault""";;;;;;;;;;;;;;;;;;;;;;;;;;;
331757;NIR-2020-1-14668-1;2020;True;Clear;1;13639;04/05/1937;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;4;"""Agence France Presse,2020-02-22,Niger military operation kills 120 'terrorists': official""";;;;;;;;;;;;;;;;;;;;;;;;;;;
462893;AFG-2023-3-973-17;2023;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Walid Le Berbère (Twitter),2023-02-02,On the night of 02/01/2023 at least 8 people (Tuareg)""";;;;;;;;;;;;;;;;;;;;;;;;;;;
234662;NIR-2016-1-14668-20;2016;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Vox Peccavi,2017-01-08,Situation External (Rest of the World).""";Vox Peccavi;08/01/2017;Situation External (Rest of the World).;;2;Baroua village;BAROUA (near), DIFFA Region;Diffa region;Diffa department;13.882380;13.173330;POINT (13.17333 13.88238);149427;Niger;436;Africa;1;1;12/31/2016 00:00:00;12/31/2016 00:00:00;3;15;0;0;18;18;18
253946;NIR-2018-1-14668-2;2018;True;Clear;01/01/1900;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;3;"""Rida Lyammouri on Twitter,2018-01-31,Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
321482;NIR-2019-1-14668-39;2019;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;09/01/1900;"""Agence France Presse,2019-12-11,Three soldiers, 14 attackers dead in Niger camp assault""";;;;;;;;;;;;;;;;;;;;;;;;;;;
462914;AFG-2023-3-973-18;2023;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""CrisisWatch ,2023-02-06,Niger: January 2023""";CrisisWatch;06/02/2023;Niger: January 2023;CrisisWatch;2;Tera town;Near Téra town (Téra department);Tillabéri region;Tera department;14.007760;0.753060;POINT (0.75306 14.00776);150122;Niger;436;Africa;1;1;01/10/2023 00:00;01/10/2023 00:00;0;0;2;0;2;2;2
381381;AFG-2021-2-15023-1;2021;True;Clear;02/01/1900;15023;13884;IS - JAS;15023,0;15023;IS - JAS;234;234;IS;1051;1051;JAS;3;"""@TomaszRolbiecki,2021-01-15,More from Niger: ""Shekau"" (likely Bakura)""";;;;;;;;;;;;;;;;;;;;;;;;;;;
381384;NIG-2021-3-2332-2;2021;True;Clear;3;1051;1850;JAS - Civilians;1051,0;2332;JAS - Civilians;1051;1051;JAS;9999;1;Civilians;1;"""@TomaszRolbiecki,2021-01-15,Last night, a man was killed in""";@TomaszRolbiecki;15/01/2021;Last night, a man was killed in;;1;Rimi village;in Rimi;;;;;;;;;;;;;;;;;;;;
402650;AFG-2021-3-973-213;2021;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch,2021-06-01,Niger MAY 2021""";Crisis Watch;01/06/2021;Niger MAY 2021;Crisis Watch;2;Agando village;near Agando village, Tillia department;Tahoua region;Tchin Tabaradene department;15.771000;4.058900;POINT (4.0589 15.771);152289;Niger;436;Africa;1;1;05/01/2021 00:00;05/01/2021 00:00;0;0;2;0;2;2;2
462911;NIR-2023-1-14668-1;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisiswatch,2023-02-06,Niger: January 2023""";Crisiswatch;06/02/2023;Niger: January 2023;CrisisWatch;2;Taroum village;Near Taroum town (Ouallam department);Tillabéri region;Ouallam department;14.675014;2.271817;POINT (2.271817 14.675013999999999);150845;Niger;436;Africa;1;1;01/08/2023 00:00;01/08/2023 00:00;2;4;0;0;6;6;6
462912;NIR-2023-1-14668-2;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisiswatch,2023-02-06,Niger: January 2023""";Crisiswatch;06/02/2023;Niger: January 2023;CrisisWatch;2;Doulougou village;Near Doulgou village (Gotheye department);Tillabéri region;Tera department;13.745359;1.008509;POINT (1.008509 13.745359);149403;Niger;436;Africa;1;1;01/18/2023 00:00:00;01/18/2023 00:00:00;0;0;2;9;11;11;11
410094;NIR-2021-1-14668-28;2021;True;Clear;1;13639;04/05/1937;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;4;"""Agence France Presse,2021-07-12,49 killed in Niger armed attack""";;;;;;;;;;;;;;;;;;;;;;;;;;;
462915;AFG-2023-3-973-19;2023;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""CrisisWatch ,2023-02-06,Niger: January 2023""";CrisisWatch;06/02/2023;Niger: January 2023;CrisisWatch;1;Koyra Tégui village;Doukou Koira Tegui village (Tillabery department);Tillabéri region;Tillabéri department;14.551040;1.327590;POINT (1.32759 14.55104);150843;Niger;436;Africa;1;1;01/12/2023 00:00;01/12/2023 00:00;0;0;2;0;2;2;2
474035;NIG-2023-1-14669-54;2023;True;Clear;1;13641;13641;Nigeria: Islamic State;14669,0;14669;Government of Nigeria - IS;84;84;Government of Nigeria;234;234;IS;1;"""Crisis Watch,2023-05-08,Niger: April 2023""";Crisis Watch;08/05/2023;Niger: April 2023;CW;5;Bosso commune;Bosso department;Diffa region;Diffa department;13.727346;13.216045;POINT (13.216045 13.727346);149427;Niger;436;Africa;1;3;04/09/2023 00:00;04/15/2023 00:00:00;0;0;1;0;1;1;1
237235;NIR-2017-1-14668-0;2017;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""Agence France Presse,2017-01-21,Two Niger soldiers killed in Boko Haram attack""";;;;;;;;;;;;;;;;;;;;;;;;;;;
358774;NIR-2020-1-14668-24.1;2020;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Minisères des Armées,2020-02-27,Update on operations from February 21 to 27""";Minisères des Armées;27/02/2020;Update on operations from February 21 to 27;French army;5;Nigerien part of Liptako;Nigerien Liptako;;;14.470237;1.699990;POINT (1.69999 14.470237);150124;Niger;436;Africa;1;1;02/21/2020 00:00:00;02/21/2020 00:00:00;0;0;0;0;0;3;0
358776;NIR-2020-1-14668-24.2;2020;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Minisères des Armées,2020-02-27,Update on operations from February 21 to 27""";Minisères des Armées;27/02/2020;Update on operations from February 21 to 27;rench army;5;Nigerien part of Liptako;Nigerien Liptako;;;14.470237;1.699990;POINT (1.69999 14.470237);150124;Niger;436;Africa;1;1;02/23/2020 00:00:00;02/23/2020 00:00:00;0;0;0;0;0;3;0
241550;NIG-2017-3-2332-184;2017;True;Clear;3;1051;1850;JAS - Civilians;1051,0;2332;JAS - Civilians;1051;1051;JAS;9999;1;Civilians;1;"""Crisis Watch,2017-09-30,Niger  SEPTEMBER 2017""";Crisis Watch;30/09/2017;Niger  SEPTEMBER 2017;;2;Koutou village;Koutou (near), Diffa region;Diffa region;Nguigmi department;14.280760;13.198800;POINT (13.1988 14.28076);150147;Niger;436;Africa;1;1;09/06/2017 00:00;09/06/2017 00:00;0;0;1;0;1;1;1
410119;AFG-2021-3-973-276;2021;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;10;"""Reuters News,2021-01-03,At least 70 killed in suspected militant attacks in Niger - security sources""";;;;;;;;;;;;;;;;;;;;;;;;;;;
318474;NIR-2019-1-14668-33;2019;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""@TomaszRolbiecki,2019-08-25,Yesterday evening """;@TomaszRolbiecki;25/08/2019;Yesterday evening;ISWAP;4;Diffa region;near Lake Chad;Diffa region;;13.315360;12.611345;POINT (12.611345 13.31536);148706;Niger;436;Africa;1;2;08/22/2019 00:00:00;08/24/2019 00:00:00;0;0;0;0;0;1;0
318478;AFG-2019-3-973-159;2019;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""@TomaszRolbiecki,2019-08-26,Niger""";@TomaszRolbiecki;26/08/2019;Niger;;4;Diffa region;Diffa region;Diffa region;;13.315360;12.611345;POINT (12.611345 13.31536);148706;Niger;436;Africa;1;1;08/25/2019 00:00:00;08/25/2019 00:00:00;0;0;1;0;1;1;1
358799;NIR-2020-1-14668-25;2020;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Minisères des Armées,2020-03-05,Update on operations from February 28 to March 5""";Minisères des Armées;05/03/2020;Update on operations from February 28 to March 5;French army;5;Nigerien part of Liptako;Nigerien Liptako;;;14.470237;1.699990;POINT (1.69999 14.470237);150124;Niger;436;Africa;1;1;02/27/2020 00:00:00;02/27/2020 00:00:00;0;0;0;0;0;3;0
